Health_Factors_pctile_within_state,Length_of_Life_pctile_within_state,pct_Smokers,pct_Physically_Inactive,pct_Excessive_Drinking,Preventable_Hospitalization_rate,pct_Some_College,pct_Frequent_Mental_Distress,pct_Diabetic,Median_Household_Income,pct_Rural,NSSATS_COMPSAT_3,NMHSS_TREATFAMTHRPY,NMHSS_TREATTRAUMATHRPY,NMHSS_FOCUS_Mental health treatment,NMHSS_FOCUS_Mix of mental health and substance abuse treatment,NMHSS_LANGPROV_BOTH staff and on-call interpreter,NMHSS_HLTHREC_-6,NMHSS_FACNUM_11 to 30 facilities,NMHSS_IPSEXPERF_3,NMHSS_IPAGEPER017_1,NMHSS_IPETHPERHISP_2,NMHSS_IPETHPERNONHISP_4,NMHSS_IPRACETOTASIAN_41 to 50,NMHSS_IPRACEPERWHIT_1,NMHSS_IPRACEPERWHIT_6,NMHSS_IPRACEPERUNK_2,NMHSS_IPRACEPERUNK_3,NMHSS_OPAGETOT017_51 to 75,NMHSS_OPAGETOT017_None,NMHSS_OPAGEPER017_0,NMHSS_OPETHPERHISP_3,NMHSS_OPETHTOTUNK_1 to 10,NMHSS_OPRACEPERBLK_1,NMHSS_OPRACETOTWHIT_More than 250,NMHSS_OPRACEPERWHIT_7,NMHSS_OPLEGALTOTNONFOREN_11,NMHSS_PERCENTVA_7,NSDUH_PRUD_PYR_AVEG,NSDUH_SMI_PYR_AVEG,NSDUH_AMI_PYR_AVEG,TEDSA_AGE_8,TEDSA_DETNLF_3,TEDSA_ARRESTS_-9,TEDSA_ARRESTS_0,TEDSA_METHUSE_-9,TEDSA_SUB1_7,TEDSA_SUB2_7,TEDSA_FRSTUSE2_10,TEDSA_FRSTUSE2_11,TEDSA_FRSTUSE2_12,TEDSA_FRSTUSE2_7,TEDSA_FRSTUSE2_8,TEDSA_FRSTUSE2_9,TEDSA_SUB3_7,TEDSA_FRSTUSE3_-9,TEDSA_FRSTUSE3_10,TEDSA_FRSTUSE3_11,TEDSA_FRSTUSE3_12,TEDSA_FRSTUSE3_5,TEDSA_FRSTUSE3_6,TEDSA_FRSTUSE3_7,TEDSA_FRSTUSE3_8,TEDSA_FRSTUSE3_9,TEDSA_OPSYNFLG_0,TEDSA_OPSYNFLG_1,TEDSA_OTCFLG_0,TEDSA_OTCFLG_1,TEDSA_DSMCRIT_-9,TEDSA_DSMCRIT_12,TEDSA_DSMCRIT_14,TEDSA_DSMCRIT_15,TEDSA_DSMCRIT_17,TEDSA_DSMCRIT_18,TEDSA_DSMCRIT_2,TEDSA_DSMCRIT_5,TEDSA_PSYPROB_1,TEDSD_AGE_8,TEDSD_DETNLF_1,TEDSD_PREG_1,TEDSD_CBSA_14540,TEDSD_CBSA_17300,TEDSD_CBSA_21060,TEDSD_CBSA_21780,TEDSD_CBSA_26580,TEDSD_CBSA_30460,TEDSD_CBSA_30940,TEDSD_CBSA_31140,TEDSD_CBSA_36980,TEDSD_DIVISION_6,TEDSD_SUB2_7,TEDSD_SUB3_7,TEDSD_DSMCRIT_14,TEDSD_PSYPROB_1,RetailDrug_AMOBARBITAL (SCHEDULE 2),RetailDrug_AMPHETAMINE,RetailDrug_FENTANYL BASE,RetailDrug_LISDEXAMFETAMINE,RetailDrug_METHYLPHENIDATE (DL;D;L;ISOMERS),RetailDrug_TAPENTADOL,Drug_Overdose_Mortality_Rate,STATE,County
30,46,16.8,28.1,16,44.97,55.94450102,9.6,10.2,59282,57.77903886,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,26.93317686,VA,Orange
76,67,18.9,24.5,15.3,81.68,42.27027027,10.8,10.6,44851,80.15972049,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,22.35760997,VA,Page
64,92,19.6,27.4,14.1,57.14,50.69028393,11.5,12.4,34885,100,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,29.04707442,VA,Patrick
56,56,18.9,29.9,14.2,49.49,55.61893896,10.5,12.5,44207,85.62970428,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,12.25908238,VA,Pittsylvania
13,20,15.1,25.2,18.3,32.85,60.40344195,8.3,8.7,75539,99.67553305,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Powhatan
79,59,20.7,25.1,16.2,64.04,54.91689751,12,10.9,37543,63.21037316,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Prince Edward
58,33,18.5,25.8,18.3,65.53,52.53531329,9.2,9.4,61792,53.40237929,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Prince George
16,8,15.3,18.1,17.5,43.07,69.44797781,8.5,8.2,91886,4.166148427,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,7.908967781,VA,Prince William
71,71,19.5,26,15.8,88.07,54.07980941,10,10.8,46186,46.90295939,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,21.24269782,VA,Pulaski
24,12,15.5,24.8,15.7,55.28,67.81056966,9.3,10.8,62800,100,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Rappahannock
57,72,19.4,24.6,15.7,37.27,34.43163097,10.3,11.9,42204,100,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Richmond
10,19,17.9,25.4,17,39.42,71.83926375,8.9,8.9,61935,18.54053001,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,12.13375683,VA,Roanoke
33,27,17.3,28.4,15.4,44.19,56.00961539,9.9,10.9,48497,91.63939571,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Rockbridge
29,13,15.7,24.3,17.6,52.15,51.39108799,9.5,9,55798,59.33249469,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,6.000780101,VA,Rockingham
89,87,21.5,28.6,15.2,130.16,48.63114513,11.1,10.5,37378,88.18562481,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,25.96421659,VA,Russell
74,74,20.3,31.3,14.6,93.61,55.36521084,10.9,11,36290,82.12452,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,16.22299241,VA,Scott
33,26,17,21,15.7,75.17,46.77797007,9.9,9.9,45430,66.58490701,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,11.69244201,VA,Shenandoah
73,77,21.2,27.2,14.7,69.66,50.63291139,11.2,10.7,37831,75.28564332,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,11.58809587,VA,Smyth
63,30,18.5,32.8,14.4,56.87,57.27430987,10.3,12.9,46521,97.96445881,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Southampton
41,24,17.6,25.3,17.7,67.58,58.6800314,9.1,8.9,75714,32.32758973,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,10.46517712,VA,Spotsylvania
19,9,15.6,22,18,70.11,69.83448427,8.4,7.8,92647,19.75480959,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,7.783388304,VA,Stafford
51,52,19.2,29.2,14,36.24,51.61527166,10.7,14,48707,100,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Surry
98,79,23.1,27.3,13.9,66.03,22.56902761,11.7,14.1,37748,100,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,18.04444881,VA,Sussex
83,97,19.3,31.3,14.9,101.43,51.9583217,11,10.7,38292,51.88783886,0.074235808,0.608058608,0.604395604,0.527472527,0.461538462,0.216117216,0.04029304,0,0.010989011,0,0.010989011,0,0,0,0.029304029,0.003663004,0.007326007,0.04029304,0.208791209,0.208791209,0.032967033,0.073260073,0.10989011,0.073260073,0.131868132,0,0,0.006711865,0.048835201,0.210787622,0.11348756,0.107202095,0.094194675,0.785683108,0.000261894,0.114229594,0.07114797,0.003186381,0.002226102,0.001222174,0.020689655,0.011305107,0.006634657,0.02789175,0.724530773,0.001440419,0.00091663,0.000654736,0.026014841,0.018943693,0.010912265,0.004277608,0.002837189,0.789087735,0.210912265,0.996988215,0.003011785,0.532387604,0.00419031,0.018114361,0.044216499,0.027717154,0.00419031,0.006896552,0.078742907,0,0.108746326,0.011148272,0.014796797,0,0,0,0,0,0,0,0,0,0,0.057565623,0.026755853,0.031873923,0,12.77,691196.01,8595.19,269174.8,542060.98,196186.75,30.34371847,VA,Tazewell
