state,state_name,county,Gaussian_Mixture_label,Affinity_Propagation_label,Agglomerative_Clustering_label,KMeans_label
TN,Tennessee,Humphreys,1,64,1,0
TN,Tennessee,Madison,0,48,2,2
TN,Tennessee,Trousdale,2,58,2,1
TN,Tennessee,Hamilton,2,119,0,1
TN,Tennessee,Washington,1,19,1,0
TN,Tennessee,Dickson,2,73,0,1
TN,Tennessee,Carroll,1,28,1,2
WV,West Virginia,Preston,1,67,2,2
WV,West Virginia,Hancock,1,85,1,0
WV,West Virginia,Morgan,0,46,2,2
WV,West Virginia,Doddridge,1,115,1,0
WV,West Virginia,Cabell,0,58,2,1
MN,Minnesota,Carver,0,23,2,2
ND,North Dakota,Bowman,2,16,0,1
ND,North Dakota,Billings,1,17,2,2
ND,North Dakota,Sargent,0,75,2,2
ND,North Dakota,Griggs,1,44,1,0
ND,North Dakota,Renville,0,23,2,2
ND,North Dakota,Steele,2,9,0,1
SD,South Dakota,Davison,1,20,2,2
SD,South Dakota,Douglas,0,41,2,1
SD,South Dakota,Potter,0,27,2,2
SD,South Dakota,Edmunds,1,44,1,0
SD,South Dakota,Codington,0,120,2,2
SD,South Dakota,Grant,1,85,1,0
SD,South Dakota,Sanborn,1,54,1,0
SD,South Dakota,Turner,1,71,1,0
SD,South Dakota,Clark,1,85,1,0
SD,South Dakota,Hamlin,1,20,2,2
SD,South Dakota,Yankton,2,76,0,1
SD,South Dakota,Jerauld,1,39,1,0
SD,South Dakota,Brown,1,71,1,0
SD,South Dakota,Jones,0,88,0,1
SD,South Dakota,Miner,0,82,2,2
AK,Alaska,Kenai Peninsula,1,39,1,0
CA,California,Santa Clara,0,88,2,2
CO,Colorado,Routt,1,83,2,2
CO,Colorado,San Miguel,1,64,1,0
CO,Colorado,Grand,2,112,0,1
CO,Colorado,Park,2,72,0,2
CO,Colorado,Jefferson,2,78,0,1
HI,Hawaii,Kauai,2,51,0,1
IA,Iowa,Page,2,16,0,1
IA,Iowa,Harrison,1,59,2,2
IA,Iowa,Keokuk,2,21,0,1
IA,Iowa,Allamakee,1,13,1,0
IA,Iowa,Boone,0,120,2,2
IA,Iowa,Shelby,1,13,1,0
IA,Iowa,Carroll,1,49,1,0
IA,Iowa,Louisa,2,14,2,2
IA,Iowa,Fremont,2,113,0,1
IA,Iowa,Poweshiek,1,85,1,0
IA,Iowa,Clayton,0,26,0,1
IA,Iowa,Guthrie,2,51,0,2
IA,Iowa,Adams,0,56,2,0
IA,Iowa,Winnebago,2,106,0,1
IA,Iowa,Jefferson,1,3,1,0
IA,Iowa,Jackson,0,81,2,2
IA,Iowa,Linn,1,3,1,0
IA,Iowa,Jasper,0,111,1,2
IA,Iowa,Hamilton,1,64,1,0
IA,Iowa,Emmet,1,62,1,2
IA,Iowa,Wright,0,18,2,2
IA,Iowa,Dubuque,0,84,2,2
IA,Iowa,Cherokee,0,75,2,2
KS,Kansas,Dickinson,1,56,1,0
KS,Kansas,Pawnee,2,119,0,1
KS,Kansas,Jackson,0,87,2,2
KS,Kansas,Phillips,1,64,1,0
KS,Kansas,Stevens,2,16,0,1
KS,Kansas,Kearny,2,32,0,1
KS,Kansas,Scott,0,19,1,0
KS,Kansas,Hodgeman,1,39,1,0
KS,Kansas,Graham,0,95,2,2
KS,Kansas,Morris,2,9,0,1
KS,Kansas,Sumner,0,120,2,2
KS,Kansas,Meade,0,84,2,2
KS,Kansas,Marion,2,21,0,1
KS,Kansas,Edwards,2,31,2,2
KS,Kansas,Butler,2,31,0,2
KS,Kansas,Osage,0,102,2,2
KS,Kansas,Chase,2,76,0,1
KS,Kansas,Greeley,2,35,0,1
MN,Minnesota,Faribault,2,36,0,1
MN,Minnesota,Pipestone,0,27,2,2
MN,Minnesota,Aitkin,2,110,0,1
MN,Minnesota,Todd,1,85,1,0
MN,Minnesota,Norman,1,68,1,0
MN,Minnesota,Winona,1,22,1,0
MN,Minnesota,Benton,1,95,2,2
MN,Minnesota,Mower,2,51,0,1
MN,Minnesota,Koochiching,1,53,2,2
MN,Minnesota,Cottonwood,1,99,2,2
MN,Minnesota,Becker,2,16,0,1
MN,Minnesota,Ramsey,2,55,0,1
MN,Minnesota,Chippewa,0,23,2,2
MN,Minnesota,Freeborn,1,62,1,0
MN,Minnesota,Lake,0,26,0,1
MN,Minnesota,Hubbard,0,24,2,2
MN,Minnesota,Morrison,1,93,1,0
MN,Minnesota,Nobles,1,40,1,0
MT,Montana,Daniels,1,54,1,0
MT,Montana,Fallon,2,32,0,1
MT,Montana,Gallatin,0,87,2,2
ND,North Dakota,Eddy,1,95,2,2
NE,Nebraska,Jefferson,1,6,2,2
NE,Nebraska,Stanton,0,2,2,2
NE,Nebraska,Keith,0,74,2,2
NE,Nebraska,Garfield,1,83,2,0
NE,Nebraska,Dawes,2,106,0,1
NE,Nebraska,Morrill,0,2,2,2
NE,Nebraska,Knox,1,28,1,0
NE,Nebraska,Greeley,0,23,2,2
NE,Nebraska,Kimball,1,44,1,0
NE,Nebraska,Douglas,0,73,2,1
NE,Nebraska,Pawnee,2,87,2,2
NE,Nebraska,Burt,0,46,1,2
NE,Nebraska,Dundy,2,8,0,1
NE,Nebraska,Lincoln,1,15,1,0
NE,Nebraska,Wheeler,0,61,1,0
NE,Nebraska,Dodge,0,12,0,1
NY,New York,Nassau,1,24,2,2
SD,South Dakota,Tripp,0,27,2,2
TX,Texas,Mitchell,1,111,2,2
TX,Texas,Wilson,0,11,1,2
TX,Texas,Guadalupe,0,30,2,2
TX,Texas,Sutton,1,59,2,2
TX,Texas,Crockett,1,10,1,0
TX,Texas,Galveston,2,35,0,1
TX,Texas,Lipscomb,2,21,0,1
TX,Texas,Mason,1,40,2,2
TX,Texas,Blanco,0,100,2,2
TX,Texas,Austin,2,110,0,1
TX,Texas,Bandera,0,18,2,2
TX,Texas,Montgomery,1,114,2,2
TX,Texas,Comal,2,31,2,2
TX,Texas,Crane,0,6,2,2
TX,Texas,Andrews,1,114,2,2
TX,Texas,Midland,1,17,2,2
TX,Texas,Wise,2,72,0,2
TX,Texas,Ellis,0,40,2,2
TX,Texas,Kendall,0,5,2,2
TX,Texas,Parker,1,15,1,0
TX,Texas,Garza,1,85,2,0
TX,Texas,Chambers,0,80,2,2
TX,Texas,Archer,0,120,2,2
UT,Utah,Morgan,0,100,2,1
VA,Virginia,Alexandria City,0,18,2,2
VA,Virginia,Goochland,2,119,0,1
VA,Virginia,King George,1,15,1,0
VA,Virginia,New Kent,1,29,1,0
VA,Virginia,Poquoson City,2,36,2,1
VA,Virginia,Chesterfield,1,15,1,0
VA,Virginia,York,0,97,0,1
VA,Virginia,Hanover,1,118,2,0
WI,Wisconsin,Waukesha,0,69,2,2
WI,Wisconsin,Ozaukee,2,89,0,1
WY,Wyoming,Sublette,0,30,2,2
AZ,Arizona,Maricopa,1,20,1,2
CA,California,Napa,1,6,2,2
CA,California,El Dorado,1,111,1,2
CO,Colorado,Denver,2,32,0,1
CO,Colorado,Huerfano,1,74,2,2
CO,Colorado,Phillips,2,98,0,1
CO,Colorado,San Juan,0,41,0,1
CT,Connecticut,Hartford,0,63,2,2
CT,Connecticut,Middlesex,1,115,1,0
GA,Georgia,Columbia,2,103,0,1
GA,Georgia,Cherokee,1,3,1,0
GA,Georgia,Cobb,0,37,2,2
GA,Georgia,Oconee,2,103,0,1
IA,Iowa,Decatur,1,68,1,0
IA,Iowa,Wapello,0,120,2,2
IA,Iowa,Davis,2,103,0,1
ID,Idaho,Bonneville,0,73,0,1
ID,Idaho,Clearwater,0,120,2,2
ID,Idaho,Jefferson,1,43,1,0
IL,Illinois,Schuyler,0,20,2,2
IL,Illinois,Clark,0,80,1,2
IL,Illinois,Madison,2,14,2,1
IL,Illinois,Will,0,101,2,2
IL,Illinois,Crawford,0,75,2,2
IL,Illinois,LaSalle,2,77,0,1
IL,Illinois,Marshall,2,89,2,1
IL,Illinois,Livingston,1,64,1,0
IL,Illinois,Calhoun,1,15,1,0
IL,Illinois,Carroll,1,86,1,0
IL,Illinois,Lee,2,18,2,2
IL,Illinois,De Witt,2,23,2,2
IL,Illinois,Douglas,1,6,2,2
IL,Illinois,Bureau,0,18,2,2
IL,Illinois,Henry,2,52,0,1
IL,Illinois,Cook,1,68,1,0
IL,Illinois,Whiteside,2,16,0,1
IL,Illinois,Boone,1,15,1,0
IL,Illinois,Ford,0,24,2,2
IN,Indiana,Hendricks,0,58,2,2
IN,Indiana,Boone,2,112,0,1
KS,Kansas,Lyon,0,90,2,2
KY,Kentucky,Oldham,1,99,2,2
MA,Massachusetts,Middlesex,2,97,0,1
MD,Maryland,Queen Anne's,2,23,2,2
MD,Maryland,Talbot,0,23,0,1
MI,Michigan,Washtenaw,1,7,1,0
MI,Michigan,Lapeer,1,39,1,0
MI,Michigan,Midland,2,35,0,1
MI,Michigan,Kent,0,67,2,2
MI,Michigan,Ottawa,0,70,2,2
MO,Missouri,Clay,1,22,1,0
MO,Missouri,DeKalb,0,40,2,2
MO,Missouri,Platte,2,104,0,1
MO,Missouri,Osage,2,102,0,1
MS,Mississippi,DeSoto,0,117,2,2
MS,Mississippi,Madison,2,51,0,1
MT,Montana,Treasure,2,103,0,1
MT,Montana,Prairie,0,117,2,2
MT,Montana,Ravalli,0,23,2,1
MT,Montana,Deer Lodge,2,98,0,1
MT,Montana,Wheatland,2,79,0,1
MT,Montana,Teton,0,41,0,1
NC,North Carolina,Mecklenburg,0,23,2,1
NH,New Hampshire,Belknap,2,16,0,1
NH,New Hampshire,Rockingham,2,98,0,1
NH,New Hampshire,Carroll,1,1,1,0
NJ,New Jersey,Cape May,2,73,0,1
NJ,New Jersey,Burlington,0,14,2,1
NJ,New Jersey,Warren,1,115,1,0
NM,New Mexico,Union,0,2,2,2
NM,New Mexico,Lea,2,103,0,1
NM,New Mexico,Eddy,1,20,2,2
NV,Nevada,Storey,0,2,2,2
NY,New York,Albany,2,113,0,1
NY,New York,Ulster,1,109,2,1
NY,New York,Essex,0,114,2,2
NY,New York,Rensselaer,1,86,1,0
NY,New York,Tioga,2,23,2,2
NY,New York,Wyoming,1,10,1,0
PA,Pennsylvania,Chester,2,34,0,1
SC,South Carolina,Beaufort,0,58,0,1
TX,Texas,Hale,1,99,2,2
TX,Texas,Crosby,2,106,0,1
TX,Texas,Angelina,0,84,2,2
TX,Texas,Caldwell,2,35,0,1
TX,Texas,Kleberg,1,114,2,2
TX,Texas,Runnels,1,11,1,2
TX,Texas,Coleman,0,27,2,2
TX,Texas,Camp,1,66,1,0
TX,Texas,Potter,2,69,0,1
TX,Texas,Navarro,0,61,1,2
TX,Texas,Deaf Smith,2,32,0,1
TX,Texas,Trinity,1,92,1,0
TX,Texas,Frio,2,110,0,1
TX,Texas,Motley,1,44,1,0
TX,Texas,Cottle,1,42,1,0
TX,Texas,Houston,1,85,1,0
TX,Texas,Erath,2,21,0,1
TX,Texas,Hill,0,75,2,2
TX,Texas,Eastland,0,37,2,2
TX,Texas,Jim Hogg,0,18,2,2
TX,Texas,Swisher,0,33,2,1
TX,Texas,Castro,1,43,1,0
TX,Texas,Collingsworth,1,111,2,2
TX,Texas,Gonzales,0,24,2,2
TX,Texas,Bowie,2,21,0,1
TX,Texas,Henderson,2,52,2,2
TX,Texas,Dimmit,0,34,2,2
TX,Texas,Floyd,2,4,2,2
TX,Texas,Red River,2,12,0,1
TX,Texas,Sabine,2,104,0,1
TX,Texas,Titus,1,44,1,0
TX,Texas,Jim Wells,2,36,2,1
TX,Texas,Comanche,2,72,0,1
TX,Texas,Waller,2,88,0,1
TX,Texas,Marion,0,84,2,2
UT,Utah,Millard,0,11,1,2
UT,Utah,Sanpete,0,41,0,1
UT,Utah,Carbon,0,96,2,0
UT,Utah,Sevier,0,24,2,2
UT,Utah,Cache,0,2,2,1
UT,Utah,Duchesne,1,111,1,2
UT,Utah,Wayne,1,40,1,2
UT,Utah,Rich,2,76,0,1
UT,Utah,Juab,0,81,2,2
UT,Utah,Emery,1,25,1,0
UT,Utah,Washington,2,12,0,1
UT,Utah,Uintah,2,73,0,1
VA,Virginia,King and Queen,2,35,0,1
VA,Virginia,Madison,2,14,0,1
VA,Virginia,Franklin,2,31,2,2
VA,Virginia,Lancaster,0,81,2,2
VA,Virginia,Bath,0,4,2,2
VA,Virginia,Norfolk City,2,26,0,1
VA,Virginia,Newport News City,1,1,1,0
VA,Virginia,Surry,1,85,1,0
VA,Virginia,Dinwiddie,1,85,1,0
VA,Virginia,Highland,0,75,2,2
VA,Virginia,Alleghany,1,7,1,0
VA,Virginia,Hampton City,0,6,2,2
VT,Vermont,Rutland,0,18,2,2
VT,Vermont,Grand Isle,2,112,0,1
VT,Vermont,Lamoille,2,113,0,1
WA,Washington,San Juan,1,44,1,0
WA,Washington,Kitsap,2,9,0,1
WI,Wisconsin,Juneau,0,70,2,2
WI,Wisconsin,Marinette,0,33,2,2
WI,Wisconsin,Eau Claire,2,2,2,2
WI,Wisconsin,Marquette,0,117,2,2
WI,Wisconsin,Dodge,0,1,1,0
WI,Wisconsin,Barron,2,36,2,1
WI,Wisconsin,Buffalo,1,95,2,2
WI,Wisconsin,Waushara,0,23,2,2
WI,Wisconsin,Grant,2,51,0,1
WI,Wisconsin,Waupaca,0,120,2,2
WI,Wisconsin,Pepin,0,102,0,1
WI,Wisconsin,Crawford,0,0,2,2
WI,Wisconsin,Brown,1,28,1,0
WI,Wisconsin,Chippewa,0,73,0,1
WI,Wisconsin,Lincoln,1,54,1,0
WY,Wyoming,Goshen,0,70,2,2
AR,Arkansas,Lonoke,1,29,1,0
AR,Arkansas,Benton,2,9,0,1
AZ,Arizona,Yuma,0,67,2,2
AZ,Arizona,Cochise,1,65,1,0
CA,California,Plumas,0,37,2,2
FL,Florida,Miami-Dade,0,79,0,1
FL,Florida,Santa Rosa,1,111,2,2
FL,Florida,Alachua,0,4,2,2
FL,Florida,Franklin,1,56,1,0
FL,Florida,Manatee,2,98,0,1
FL,Florida,Indian River,0,81,2,2
FL,Florida,Bradford,1,1,1,0
FL,Florida,Liberty,2,51,0,1
FL,Florida,Pasco,1,56,2,0
FL,Florida,Baker,2,76,0,1
FL,Florida,Leon,2,89,0,1
GA,Georgia,Crawford,1,42,1,0
GA,Georgia,Glascock,0,50,1,0
GA,Georgia,White,0,100,0,1
GA,Georgia,Newton,2,9,0,1
GA,Georgia,Haralson,2,110,0,1
GA,Georgia,DeKalb,2,9,2,1
GA,Georgia,Douglas,0,83,2,2
GA,Georgia,Liberty,1,22,1,0
GA,Georgia,Putnam,1,45,1,0
GA,Georgia,Pierce,0,58,2,1
GA,Georgia,Madison,0,96,2,2
GA,Georgia,Habersham,2,26,0,1
GA,Georgia,Gilmer,1,108,1,0
GA,Georgia,Walker,0,87,2,2
ID,Idaho,Gooding,2,31,2,2
ID,Idaho,Lincoln,2,8,0,1
ID,Idaho,Canyon,1,65,1,0
ID,Idaho,Washington,2,31,2,2
IL,Illinois,Saline,1,53,2,2
IL,Illinois,McDonough,0,27,2,2
IL,Illinois,Hardin,2,58,2,2
IN,Indiana,Daviess,0,24,2,2
IN,Indiana,DeKalb,2,91,2,2
IN,Indiana,Wabash,2,75,2,2
IN,Indiana,Marshall,0,27,2,2
IN,Indiana,Morgan,0,23,2,1
IN,Indiana,Montgomery,0,53,2,2
IN,Indiana,Shelby,1,7,1,0
IN,Indiana,Pike,2,14,2,1
IN,Indiana,Harrison,2,89,0,1
IN,Indiana,Greene,0,88,2,2
IN,Indiana,LaPorte,1,17,1,0
IN,Indiana,Elkhart,2,9,0,1
IN,Indiana,Decatur,0,50,1,0
IN,Indiana,Clay,0,12,0,1
IN,Indiana,Clinton,1,28,1,0
IN,Indiana,Jennings,1,45,1,0
IN,Indiana,Franklin,2,89,0,1
IN,Indiana,Union,0,53,2,2
IN,Indiana,Brown,2,32,0,1
KY,Kentucky,Hancock,1,28,1,0
KY,Kentucky,Fayette,2,98,0,1
KY,Kentucky,Franklin,0,27,0,1
KY,Kentucky,Marshall,1,44,1,0
KY,Kentucky,Trimble,2,38,0,1
KY,Kentucky,Pendleton,1,65,1,0
LA,Louisiana,Livingston,1,40,2,2
LA,Louisiana,Vermilion,0,30,2,2
LA,Louisiana,St. John the Baptist,0,100,2,1
LA,Louisiana,Grant,1,29,1,0
LA,Louisiana,St. Bernard,2,73,0,1
LA,Louisiana,St. James,1,43,1,0
LA,Louisiana,Allen,1,29,1,0
LA,Louisiana,Lafourche,1,7,1,0
LA,Louisiana,West Baton Rouge,0,36,0,1
LA,Louisiana,Caddo,0,102,2,1
LA,Louisiana,West Feliciana,1,111,1,0
MA,Massachusetts,Dukes,2,112,0,1
MA,Massachusetts,Hampshire,1,44,1,0
MD,Maryland,Baltimore City,1,13,1,0
MD,Maryland,Allegany,2,106,0,1
MD,Maryland,Wicomico,0,100,0,1
ME,Maine,Androscoggin,2,110,0,1
ME,Maine,Franklin,0,33,2,2
MI,Michigan,Iosco,2,26,0,1
MI,Michigan,Gladwin,2,21,0,1
MI,Michigan,Saginaw,0,48,2,2
MI,Michigan,Wexford,0,30,2,2
MI,Michigan,Kalkaska,1,45,1,0
MI,Michigan,Luce,2,31,2,2
MI,Michigan,Genesee,1,1,1,0
MI,Michigan,Montcalm,2,87,2,2
MI,Michigan,Newaygo,0,5,2,2
MI,Michigan,Oceana,2,106,0,1
MI,Michigan,Gogebic,2,9,0,1
MI,Michigan,Ogemaw,0,81,2,2
MI,Michigan,Arenac,2,72,0,1
MI,Michigan,Cheboygan,2,104,0,1
MI,Michigan,Houghton,0,30,2,2
MO,Missouri,Shelby,1,25,2,0
MO,Missouri,Linn,2,103,0,1
MO,Missouri,Stone,1,85,1,0
MO,Missouri,Marion,0,31,2,2
MO,Missouri,Bollinger,0,58,2,2
MO,Missouri,Scotland,0,31,2,2
MO,Missouri,Gentry,2,113,0,1
MO,Missouri,Daviess,2,113,0,1
MO,Missouri,Webster,0,96,2,0
MO,Missouri,Howard,1,0,1,2
MO,Missouri,Phelps,0,27,2,2
MO,Missouri,Sullivan,1,64,1,0
MO,Missouri,Newton,0,89,0,1
MO,Missouri,St. Francois,1,59,2,2
MO,Missouri,Macon,2,110,0,1
MO,Missouri,Audrain,2,103,0,1
MS,Mississippi,Lawrence,2,4,2,2
MS,Mississippi,Franklin,0,53,2,2
MS,Mississippi,Lee,0,118,2,2
MS,Mississippi,Itawamba,2,113,0,1
MS,Mississippi,Pearl River,2,110,0,1
MS,Mississippi,Lafayette,1,6,2,2
MS,Mississippi,Monroe,0,87,2,2
MS,Mississippi,Harrison,2,79,0,1
MS,Mississippi,Tishomingo,2,73,2,1
MS,Mississippi,Webster,0,13,1,0
NC,North Carolina,Cleveland,2,35,0,1
NC,North Carolina,Jones,2,106,0,1
NC,North Carolina,Greene,0,41,0,1
NC,North Carolina,Wayne,0,81,2,2
NC,North Carolina,Tyrrell,1,68,1,0
NC,North Carolina,Alleghany,2,32,0,1
NC,North Carolina,Burke,2,104,0,1
NC,North Carolina,Surry,0,100,2,2
NC,North Carolina,Rowan,0,6,2,2
NC,North Carolina,Yadkin,0,84,2,2
NC,North Carolina,Perquimans,0,52,0,1
NC,North Carolina,Cherokee,1,114,2,2
NC,North Carolina,Gaston,0,27,2,2
NC,North Carolina,Wilkes,0,28,1,0
NC,North Carolina,Rockingham,0,101,2,2
NC,North Carolina,Ashe,2,78,0,1
NC,North Carolina,McDowell,2,51,0,1
NC,North Carolina,Caswell,0,75,2,2
NC,North Carolina,Franklin,2,58,2,2
NE,Nebraska,Thurston,0,94,2,2
NJ,New Jersey,Cumberland,0,5,2,2
NM,New Mexico,Otero,2,77,0,1
NM,New Mexico,Taos,0,18,2,2
NV,Nevada,Carson City,2,97,0,1
NY,New York,Kings,0,0,2,2
OH,Ohio,Van Wert,0,111,1,2
OH,Ohio,Huron,0,115,1,0
OH,Ohio,Lorain,2,113,0,1
OH,Ohio,Wood,2,103,0,1
OH,Ohio,Knox,0,75,2,1
OH,Ohio,Paulding,1,22,1,0
OH,Ohio,Allen,0,89,2,1
OH,Ohio,Seneca,1,65,1,0
OH,Ohio,Auglaize,2,51,0,1
OH,Ohio,Licking,2,103,0,1
OH,Ohio,Richland,1,99,2,2
OH,Ohio,Miami,2,77,0,1
OH,Ohio,Henry,0,75,2,2
OH,Ohio,Tuscarawas,1,1,1,0
OH,Ohio,Portage,0,88,2,2
OH,Ohio,Shelby,0,40,2,2
OH,Ohio,Clermont,2,105,2,2
OH,Ohio,Wayne,2,33,2,1
OK,Oklahoma,Rogers,0,19,2,0
OK,Oklahoma,Alfalfa,2,9,0,1
OK,Oklahoma,Greer,1,111,2,2
OK,Oklahoma,Woods,1,44,1,0
OK,Oklahoma,Texas,1,42,1,0
OK,Oklahoma,Beaver,1,64,1,0
OK,Oklahoma,Woodward,2,26,0,1
OK,Oklahoma,McClain,2,32,0,1
OK,Oklahoma,Major,2,21,0,1
OR,Oregon,Lane,2,58,2,2
OR,Oregon,Wheeler,1,40,2,2
OR,Oregon,Wallowa,1,49,1,2
OR,Oregon,Polk,2,72,2,1
OR,Oregon,Curry,2,98,0,1
PA,Pennsylvania,Snyder,1,62,1,0
PA,Pennsylvania,Westmoreland,1,49,1,0
PA,Pennsylvania,York,1,65,1,0
PA,Pennsylvania,Northampton,1,59,2,1
PA,Pennsylvania,Centre,0,78,0,1
PA,Pennsylvania,Bedford,2,110,0,1
PA,Pennsylvania,Monroe,2,109,0,1
PA,Pennsylvania,Lycoming,1,108,1,0
PA,Pennsylvania,Berks,1,20,2,2
PA,Pennsylvania,Forest,0,41,0,1
PA,Pennsylvania,Lehigh,0,107,2,2
PA,Pennsylvania,Greene,1,68,1,0
PA,Pennsylvania,Beaver,2,4,2,2
PA,Pennsylvania,Huntingdon,0,18,2,2
PA,Pennsylvania,Susquehanna,2,98,0,1
PA,Pennsylvania,Warren,1,70,2,2
PA,Pennsylvania,Armstrong,2,78,0,1
SC,South Carolina,Charleston,1,66,1,0
SC,South Carolina,Berkeley,2,69,0,1
SC,South Carolina,Lexington,2,89,0,1
SC,South Carolina,Richland,0,4,2,2
SC,South Carolina,Anderson,2,9,0,1
SC,South Carolina,Lancaster,0,33,2,1
SC,South Carolina,Kershaw,0,34,0,1
SC,South Carolina,Florence,1,111,2,2
SD,South Dakota,Dewey,0,70,2,2
TX,Texas,Brooks,2,98,0,1
TX,Texas,Maverick,1,39,1,0
TX,Texas,Zavala,2,88,2,2
UT,Utah,Piute,2,106,0,1
VA,Virginia,Martinsville City,0,90,2,2
VA,Virginia,Harrisonburg City,0,101,2,2
VT,Vermont,Essex,1,93,1,0
WA,Washington,Whitman,1,75,2,2
WA,Washington,Pacific,2,36,2,1
WA,Washington,Cowlitz,2,16,0,1
WA,Washington,Grays Harbor,0,67,2,2
WA,Washington,Yakima,0,78,0,1
WI,Wisconsin,Ashland,1,22,1,0
AK,Alaska,Bethel,2,35,0,1
AK,Alaska,Nome,0,2,2,2
AL,Alabama,St. Clair,1,96,2,2
AL,Alabama,Autauga,0,30,2,2
AL,Alabama,Madison,0,48,2,2
AL,Alabama,Elmore,0,27,0,1
AR,Arkansas,Prairie,1,15,1,0
AR,Arkansas,Craighead,1,93,1,0
AR,Arkansas,Montgomery,1,74,2,0
AR,Arkansas,Garland,0,70,2,2
AR,Arkansas,Miller,0,100,2,2
AR,Arkansas,Independence,0,95,0,1
AR,Arkansas,Izard,0,53,2,2
AR,Arkansas,Boone,0,34,2,1
AR,Arkansas,Union,1,71,1,0
AR,Arkansas,Crawford,2,57,2,2
AR,Arkansas,Sebastian,2,113,0,1
AR,Arkansas,Scott,2,55,0,1
AR,Arkansas,Dallas,1,56,1,0
FL,Florida,Holmes,2,113,0,1
FL,Florida,Calhoun,0,2,2,2
FL,Florida,Suwannee,1,111,1,0
FL,Florida,Putnam,1,44,1,0
FL,Florida,Levy,0,67,2,2
GA,Georgia,Macon,2,89,2,1
GA,Georgia,Laurens,0,18,2,2
GA,Georgia,Bulloch,0,102,2,1
GA,Georgia,Telfair,1,29,1,0
GA,Georgia,Wilkes,0,120,2,2
GA,Georgia,Warren,0,117,2,2
GA,Georgia,Toombs,2,104,0,1
GA,Georgia,Baldwin,1,99,1,2
GA,Georgia,Talbot,0,73,0,1
GA,Georgia,Spalding,0,81,2,2
GA,Georgia,Taylor,0,97,0,1
IN,Indiana,Delaware,0,6,2,2
IN,Indiana,Fayette,0,36,2,1
KY,Kentucky,Taylor,0,81,2,2
KY,Kentucky,Todd,0,37,2,2
KY,Kentucky,Adair,0,67,2,2
KY,Kentucky,Barren,1,54,1,0
KY,Kentucky,Madison,1,22,1,0
KY,Kentucky,Rowan,1,7,1,0
KY,Kentucky,Carter,2,35,0,1
KY,Kentucky,Fleming,2,32,0,1
KY,Kentucky,Muhlenberg,1,45,1,0
KY,Kentucky,Christian,0,27,2,2
LA,Louisiana,Richland,0,30,2,2
LA,Louisiana,Jackson,1,85,1,0
LA,Louisiana,De Soto,2,110,0,1
LA,Louisiana,Winn,1,65,1,0
LA,Louisiana,Tangipahoa,1,81,2,2
LA,Louisiana,Webster,2,21,0,1
LA,Louisiana,Red River,1,20,2,2
LA,Louisiana,Franklin,1,20,2,2
LA,Louisiana,Lincoln,0,23,2,2
LA,Louisiana,Rapides,1,1,1,0
MI,Michigan,Lake,1,83,2,0
MO,Missouri,Cedar,1,44,1,0
MO,Missouri,Oregon,1,111,1,2
MO,Missouri,McDonald,2,38,0,1
MO,Missouri,Ripley,1,1,1,0
MS,Mississippi,Issaquena,1,17,2,0
MS,Mississippi,Neshoba,0,102,2,1
MS,Mississippi,Leake,2,9,2,1
MS,Mississippi,Kemper,0,27,2,1
MS,Mississippi,Adams,0,63,2,2
MS,Mississippi,Marion,1,61,1,0
MT,Montana,Big Horn,0,2,2,2
NC,North Carolina,Washington,1,7,2,0
NC,North Carolina,Duplin,0,81,2,2
NC,North Carolina,Swain,0,14,2,1
NY,New York,Bronx,1,15,1,0
OH,Ohio,Highland,2,105,2,2
OH,Ohio,Mahoning,1,25,1,0
OH,Ohio,Montgomery,0,26,2,1
OH,Ohio,Guernsey,2,89,0,1
OH,Ohio,Hardin,2,97,0,1
OK,Oklahoma,Comanche,2,97,0,1
OK,Oklahoma,Murray,0,73,0,1
OK,Oklahoma,Garvin,2,89,0,1
OK,Oklahoma,Pawnee,1,15,1,0
OK,Oklahoma,Cimarron,0,105,2,2
OK,Oklahoma,Grady,2,9,0,1
OK,Oklahoma,Cotton,1,39,1,0
OK,Oklahoma,Blaine,2,14,0,1
OK,Oklahoma,Creek,1,65,1,0
OR,Oregon,Klamath,2,89,0,1
OR,Oregon,Jefferson,2,89,0,1
PA,Pennsylvania,Jefferson,2,35,0,1
SC,South Carolina,Chesterfield,2,98,0,1
SC,South Carolina,Horry,1,20,2,2
SC,South Carolina,Lee,0,84,2,2
SC,South Carolina,Bamberg,0,4,2,2
SC,South Carolina,Clarendon,2,51,0,1
SC,South Carolina,Jasper,0,105,2,2
SC,South Carolina,Fairfield,0,30,2,2
TN,Tennessee,Fayette,2,32,0,1
TN,Tennessee,Rutherford,0,14,2,1
TN,Tennessee,Sumner,1,39,1,0
WA,Washington,Ferry,2,32,0,1
WV,West Virginia,Putnam,0,75,2,2
WV,West Virginia,Jefferson,0,87,2,2
AL,Alabama,Geneva,2,97,0,1
AL,Alabama,Choctaw,0,100,0,1
AL,Alabama,Marshall,1,42,1,0
AL,Alabama,Clay,0,75,2,2
AL,Alabama,Colbert,1,85,1,0
AL,Alabama,Covington,0,60,2,1
AL,Alabama,Bullock,2,89,0,1
AL,Alabama,Franklin,0,101,2,2
AL,Alabama,Lamar,0,81,2,2
AR,Arkansas,Chicot,2,97,0,1
GA,Georgia,Taliaferro,2,14,2,1
KY,Kentucky,Harlan,0,4,2,2
